Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
127.2026	7.1753		0.97812	0.11		1.3358e-10	0.00013358	0.024688	0.0016031	-7.5213e-06	3.0229e-06	7.4545e-06	0.1	3.3831	0.0349	4.0936e-07	0.99998	2.243e-05	0.010049	0.099513	0.0098983	0.00074064	0.11946	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046899	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.9696	7.9641e-10	5.226e-14
128.2026	7.1753		0.97812	0.11		1.337e-10	0.0001337	0.024715	0.0016048	-7.4742e-06	3.1249e-06	7.4081e-06	0.1	3.3991	0.0348	4.1275e-07	0.99998	2.243e-05	0.010049	0.099513	0.0098983	0.00074146	0.11946	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046908	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.992	7.9641e-10	5.2971e-14
129.2026	7.1753		0.97812	0.11		1.3382e-10	0.00013382	0.024743	0.0016066	-7.4294e-06	3.2248e-06	7.3639e-06	0.1	3.4151	0.034702	4.1613e-07	0.99998	2.243e-05	0.010049	0.099512	0.0098982	0.00074228	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9906e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046917	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0145	7.964e-10	5.3687e-14
130.2026	7.1752		0.97812	0.11		1.3395e-10	0.00013395	0.02477	0.0016083	-7.3866e-06	3.3226e-06	7.3219e-06	0.1	3.431	0.034603	4.1952e-07	0.99998	2.243e-05	0.010049	0.099511	0.0098982	0.0007431	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9986e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046926	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0369	7.964e-10	5.441e-14
131.2026	7.1752		0.97811	0.11		1.3407e-10	0.00013407	0.024797	0.0016101	-7.3459e-06	3.4183e-06	7.2818e-06	0.1	3.447	0.034505	4.2291e-07	0.99998	2.243e-05	0.010049	0.099511	0.0098981	0.00074392	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9892e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046935	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0593	7.9639e-10	5.5138e-14
132.2026	7.1752		0.97811	0.11		1.342e-10	0.0001342	0.024824	0.0016118	-7.3072e-06	3.5119e-06	7.2437e-06	0.1	3.463	0.034407	4.2629e-07	0.99998	2.243e-05	0.010049	0.09951	0.0098981	0.00074473	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	4.0002e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046944	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0818	7.9639e-10	5.5873e-14
133.2026	7.1751		0.97811	0.11		1.3432e-10	0.00013432	0.024852	0.0016136	-7.2704e-06	3.6035e-06	7.2075e-06	0.1	3.479	0.03431	4.2968e-07	0.99998	2.243e-05	0.010049	0.099509	0.009898	0.00074555	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9873e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046954	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1042	7.9639e-10	5.6613e-14
134.2026	7.1751		0.97811	0.11		1.3445e-10	0.00013445	0.024879	0.0016153	-7.2354e-06	3.6931e-06	7.1731e-06	0.1	3.495	0.034212	4.3306e-07	0.99998	2.243e-05	0.010049	0.099509	0.0098979	0.00074637	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	4.0025e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046963	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1266	7.9638e-10	5.736e-14
135.2026	7.1751		0.97811	0.11		1.3458e-10	0.00013458	0.024906	0.0016171	-7.2013e-06	3.779e-06	7.1396e-06	0.1	3.511	0.034115	4.3645e-07	0.99998	2.243e-05	0.010049	0.099508	0.0098979	0.00074718	0.11946	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9983e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046972	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.149	7.9638e-10	5.8113e-14
136.2026	7.1751		0.97811	0.11		1.3471e-10	0.00013471	0.024933	0.0016188	-7.1709e-06	3.8669e-06	7.1098e-06	0.1	3.527	0.034019	4.3984e-07	0.99998	2.243e-05	0.010049	0.099508	0.0098978	0.000748	0.11946	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9944e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046981	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1715	7.9637e-10	5.8871e-14
137.2026	7.175		0.97811	0.11		1.3484e-10	0.00013484	0.024961	0.0016206	-7.1406e-06	3.95e-06	7.0801e-06	0.1	3.543	0.033922	4.4322e-07	0.99998	2.243e-05	0.01005	0.099507	0.0098977	0.00074882	0.11946	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9958e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.004699	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1939	7.9637e-10	5.9636e-14
138.2026	7.175		0.9781	0.11		1.3497e-10	0.00013497	0.024988	0.0016223	-7.1126e-06	4.0324e-06	7.0526e-06	0.1	3.559	0.033826	4.4661e-07	0.99998	2.243e-05	0.01005	0.099506	0.0098977	0.00074963	0.11945	7.5056e-15	7.4805e-10	0.93591	0.064087	3.993e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046999	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2163	7.9637e-10	6.0407e-14
139.2026	7.175		0.9781	0.11		1.3511e-10	0.00013511	0.025015	0.0016241	-7.0857e-06	4.1124e-06	7.0263e-06	0.1	3.575	0.03373	4.4999e-07	0.99998	2.243e-05	0.01005	0.099506	0.0098976	0.00075045	0.11945	7.5056e-15	7.4805e-10	0.93591	0.064087	3.996e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047008	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2388	7.9636e-10	6.1183e-14
140.2026	7.175		0.9781	0.11		1.3524e-10	0.00013524	0.025042	0.0016258	-7.0604e-06	4.1909e-06	7.0015e-06	0.1	3.591	0.033635	4.5338e-07	0.99998	2.243e-05	0.01005	0.099505	0.0098975	0.00075127	0.11945	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9924e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047017	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2612	7.9636e-10	6.1966e-14
141.2026	7.1749		0.9781	0.11		1.3537e-10	0.00013537	0.02507	0.0016276	-7.0365e-06	4.2675e-06	6.9782e-06	0.1	3.607	0.03354	4.5676e-07	0.99998	2.243e-05	0.01005	0.099505	0.0098974	0.00075209	0.11945	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9965e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047025	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2836	7.9635e-10	6.2755e-14
142.2026	7.1749		0.9781	0.11		1.3551e-10	0.00013551	0.025097	0.0016294	-7.014e-06	4.3425e-06	6.9562e-06	0.1	3.623	0.033445	4.6015e-07	0.99998	2.243e-05	0.01005	0.099504	0.0098974	0.00075291	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047034	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3061	7.9635e-10	6.355e-14
143.2026	7.1749		0.9781	0.11		1.3565e-10	0.00013565	0.025124	0.0016311	-6.9928e-06	4.4158e-06	6.9355e-06	0.1	3.639	0.03335	4.6354e-07	0.99998	2.243e-05	0.01005	0.099503	0.0098973	0.00075373	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047043	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3285	7.9635e-10	6.435e-14
144.2026	7.1748		0.97809	0.11		1.3578e-10	0.00013578	0.025151	0.0016329	-6.9728e-06	4.4875e-06	6.916e-06	0.1	3.655	0.033256	4.6692e-07	0.99998	2.243e-05	0.01005	0.099503	0.0098972	0.00075454	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9906e-06	8.999	0.001032	4.5078e-12	7.5057e-12	0.0047052	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3509	7.9634e-10	6.5157e-14
145.2026	7.1748		0.97809	0.11		1.3592e-10	0.00013592	0.025179	0.0016346	-6.9541e-06	4.5576e-06	6.8978e-06	0.1	3.671	0.033161	4.7031e-07	0.99998	2.243e-05	0.01005	0.099502	0.0098971	0.00075537	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9986e-06	8.999	0.001032	4.5078e-12	7.5057e-12	0.0047061	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3733	7.9634e-10	6.597e-14
146.2026	7.1748		0.97809	0.11		1.3606e-10	0.00013606	0.025206	0.0016364	-6.9366e-06	4.6261e-06	6.8808e-06	0.1	3.687	0.033068	4.7369e-07	0.99998	2.243e-05	0.01005	0.099502	0.0098971	0.00075619	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9892e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.004707	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3958	7.9633e-10	6.6789e-14
147.2026	7.1748		0.97809	0.11		1.362e-10	0.0001362	0.025234	0.0016382	-6.9202e-06	4.6932e-06	6.8649e-06	0.1	3.703	0.032974	4.7708e-07	0.99998	2.243e-05	0.01005	0.099501	0.009897	0.00075701	0.11945	7.5057e-15	7.4805e-10	0.93591	0.064087	4.0002e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047079	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4182	7.9633e-10	6.7614e-14
148.2026	7.1747		0.97809	0.11		1.3634e-10	0.00013634	0.025261	0.00164	-6.905e-06	4.7588e-06	6.8501e-06	0.1	3.719	0.032881	4.8046e-07	0.99998	2.243e-05	0.01005	0.0995	0.0098969	0.00075783	0.11945	7.5058e-15	7.4805e-10	0.93591	0.064087	3.9873e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047088	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4406	7.9632e-10	6.8445e-14
149.2026	7.1747		0.97809	0.11		1.3648e-10	0.00013648	0.025288	0.0016417	-6.8907e-06	4.823e-06	6.8363e-06	0.1	3.735	0.032788	4.8385e-07	0.99998	2.243e-05	0.01005	0.0995	0.0098968	0.00075865	0.11945	7.5058e-15	7.4805e-10	0.93591	0.064087	4.0025e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047097	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4631	7.9632e-10	6.9282e-14
150.2026	7.1747		0.97808	0.11		1.3662e-10	0.00013662	0.025316	0.0016435	-6.8765e-06	4.8836e-06	6.8225e-06	0.1	3.751	0.032695	4.8724e-07	0.99998	2.243e-05	0.01005	0.099499	0.0098967	0.00075948	0.11945	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9983e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047106	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4855	7.9632e-10	7.0125e-14
151.2026	7.1747		0.97808	0.11		1.3676e-10	0.00013676	0.025343	0.0016453	-6.8657e-06	4.9477e-06	6.8121e-06	0.1	3.767	0.032603	4.9062e-07	0.99998	2.243e-05	0.01005	0.099499	0.0098966	0.0007603	0.11945	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9944e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047115	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5079	7.9631e-10	7.0974e-14
152.2026	7.1746		0.97808	0.11		1.3691e-10	0.00013691	0.025371	0.0016471	-6.854e-06	5.007e-06	6.8009e-06	0.1	3.7829	0.03251	4.9401e-07	0.99998	2.243e-05	0.01005	0.099498	0.0098966	0.00076113	0.11945	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9958e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047123	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5304	7.9631e-10	7.183e-14
153.2026	7.1746		0.97808	0.11		1.3705e-10	0.00013705	0.025399	0.0016489	-6.844e-06	5.0663e-06	6.7912e-06	0.1	3.7989	0.032419	4.9739e-07	0.99998	2.243e-05	0.01005	0.099497	0.0098965	0.00076196	0.11945	7.5058e-15	7.4806e-10	0.93591	0.064087	3.993e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047132	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5528	7.963e-10	7.2691e-14
154.2026	7.1746		0.97808	0.11		1.3719e-10	0.00013719	0.025426	0.0016506	-6.8344e-06	5.1236e-06	6.7821e-06	0.1	3.8149	0.032327	5.0078e-07	0.99998	2.243e-05	0.010051	0.099497	0.0098964	0.00076279	0.11945	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9959e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047141	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5752	7.963e-10	7.3558e-14
155.2026	7.1745		0.97808	0.11		1.3734e-10	0.00013734	0.025454	0.0016524	-6.8259e-06	5.18e-06	6.774e-06	0.1	3.8309	0.032236	5.0416e-07	0.99998	2.243e-05	0.010051	0.099496	0.0098963	0.00076362	0.11944	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9924e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.004715	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5976	7.963e-10	7.4432e-14
156.2026	7.1745		0.97807	0.11		1.3748e-10	0.00013748	0.025482	0.0016542	-6.8182e-06	5.2351e-06	6.7667e-06	0.1	3.8469	0.032145	5.0755e-07	0.99998	2.243e-05	0.010051	0.099496	0.0098962	0.00076445	0.11944	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9965e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047159	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6201	7.9629e-10	7.5311e-14
157.2026	7.1745		0.97807	0.11		1.3763e-10	0.00013763	0.025509	0.001656	-6.8113e-06	5.2891e-06	6.7602e-06	0.1	3.8629	0.032054	5.1094e-07	0.99998	2.243e-05	0.010051	0.099495	0.0098961	0.00076528	0.11944	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9916e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047168	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6425	7.9629e-10	7.6197e-14
158.2026	7.1745		0.97807	0.11		1.3778e-10	0.00013778	0.025537	0.0016578	-6.8052e-06	5.3419e-06	6.7544e-06	0.1	3.8789	0.031963	5.1432e-07	0.99998	2.243e-05	0.010051	0.099494	0.009896	0.00076612	0.11944	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9974e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047177	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6649	7.9628e-10	7.7089e-14
159.2026	7.1744		0.97807	0.11		1.3793e-10	0.00013793	0.025565	0.0016596	-6.7998e-06	5.3936e-06	6.7494e-06	0.1	3.8948	0.031873	5.1771e-07	0.99998	2.243e-05	0.010051	0.099494	0.0098959	0.00076695	0.11944	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9906e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047186	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6874	7.9628e-10	7.7986e-14
160.2026	7.1744		0.97807	0.11		1.3807e-10	0.00013807	0.025593	0.0016614	-6.7951e-06	5.4443e-06	6.7451e-06	0.1	3.9108	0.031783	5.2109e-07	0.99998	2.243e-05	0.010051	0.099493	0.0098958	0.00076779	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	3.9986e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047195	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7098	7.9628e-10	7.889e-14
161.2026	7.1744		0.97807	0.11		1.3822e-10	0.00013822	0.025621	0.0016633	-6.7912e-06	5.494e-06	6.7415e-06	0.1	3.9268	0.031693	5.2448e-07	0.99998	2.243e-05	0.010051	0.099493	0.0098957	0.00076862	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	3.9892e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047204	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7322	7.9627e-10	7.98e-14
162.2026	7.1744		0.97806	0.11		1.3837e-10	0.00013837	0.025649	0.0016651	-6.7879e-06	5.5426e-06	6.7386e-06	0.1	3.9428	0.031604	5.2787e-07	0.99998	2.243e-05	0.010051	0.099492	0.0098956	0.00076946	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	4.0002e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047213	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7546	7.9627e-10	8.0716e-14
163.2026	7.1743		0.97806	0.11		1.3852e-10	0.00013852	0.025677	0.0016669	-6.7853e-06	5.5903e-06	6.7363e-06	0.1	3.9587	0.031515	5.3125e-07	0.99998	2.243e-05	0.010051	0.099491	0.0098955	0.0007703	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	3.9873e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.0047222	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7771	7.9626e-10	8.1638e-14
164.2026	7.1743		0.97806	0.11		1.3867e-10	0.00013867	0.025705	0.0016687	-6.7833e-06	5.637e-06	6.7346e-06	0.1	3.9747	0.031426	5.3464e-07	0.99998	2.243e-05	0.010051	0.099491	0.0098954	0.00077115	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	4.0025e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.0047231	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7995	7.9626e-10	8.2566e-14
165.2026	7.1743		0.97806	0.11		1.3882e-10	0.00013882	0.025733	0.0016705	-6.7808e-06	5.6804e-06	6.7324e-06	0.1	3.9907	0.031337	5.3802e-07	0.99998	2.243e-05	0.010051	0.09949	0.0098953	0.00077199	0.11944	7.506e-15	7.4806e-10	0.93591	0.064087	3.9982e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.004724	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.8219	7.9625e-10	8.35e-14
166.2026	7.1742		0.97806	0.11		1.3898e-10	0.00013898	0.025761	0.0016724	-6.7815e-06	5.7283e-06	6.7334e-06	0.1	4.0067	0.031249	5.4141e-07	0.99998	2.243e-05	0.010051	0.09949	0.0098952	0.00077283	0.11944	7.5061e-15	7.4806e-10	0.93591	0.064087	3.9944e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.0047249	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.8444	7.9625e-10	8.4441e-14
167.2026	7.1742		0.97806	0.11		1.3913e-10	0.00013913	0.025789	0.0016742	-6.7808e-06	5.7715e-06	6.7331e-06	0.1	4.0226	0.031161	5.448e-07	0.99998	2.243e-05	0.010051	0.099489	0.0098951	0.00077368	0.11944	7.5061e-15	7.4806e-10	0.93591	0.064087	3.9958e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.0047258	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.8668	7.9625e-10	8.5387e-14
168.2026	7.1742		0.97805	0.11		1.3928e-10	0.00013928	0.025818	0.001676	-6.7814e-06	5.8152e-06	6.734e-06	0.1	4.0386	0.031073	5.4818e-07	0.99998	2.243e-05	0.010051	0.099489	0.009895	0.00077453	0.11944	7.5061e-15	7.4806e-10	0.93591	0.064087	3.993e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.0047267	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.8892	7.9624e-10	8.634e-14
169.2026	7.1742		0.97805	0.11		1.3943e-10	0.00013943	0.025846	0.0016779	-6.7822e-06	5.8573e-06	6.735e-06	0.1	4.0546	0.030985	5.5157e-07	0.99998	2.243e-05	0.010051	0.099488	0.0098949	0.00077538	0.11944	7.5061e-15	7.4806e-10	0.93591	0.064087	3.9959e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047276	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.9117	7.9624e-10	8.7298e-14
170.2026	7.1741		0.97805	0.11		1.3959e-10	0.00013959	0.025874	0.0016797	-6.7837e-06	5.899e-06	6.7368e-06	0.1	4.0705	0.030898	5.5495e-07	0.99998	2.243e-05	0.010052	0.099487	0.0098948	0.00077623	0.11944	7.5061e-15	7.4806e-10	0.93591	0.064087	3.9924e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047285	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.9341	7.9623e-10	8.8263e-14
171.2026	7.1741		0.97805	0.11		1.3974e-10	0.00013974	0.025903	0.0016816	-6.7856e-06	5.9398e-06	6.7389e-06	0.1	4.0865	0.030811	5.5834e-07	0.99998	2.243e-05	0.010052	0.099487	0.0098947	0.00077708	0.11943	7.5061e-15	7.4806e-10	0.93591	0.064087	3.9965e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047294	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.9565	7.9623e-10	8.9234e-14
172.2026	7.1741		0.97805	0.11		1.399e-10	0.0001399	0.025931	0.0016834	-6.788e-06	5.9799e-06	6.7416e-06	0.1	4.1024	0.030724	5.6173e-07	0.99998	2.243e-05	0.010052	0.099486	0.0098946	0.00077794	0.11943	7.5062e-15	7.4806e-10	0.93591	0.064087	3.9917e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047304	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	4.9789	7.9623e-10	9.0211e-14
173.2026	7.174		0.97805	0.11		1.4005e-10	0.00014005	0.02596	0.0016853	-6.7908e-06	6.0192e-06	6.7447e-06	0.1	4.1184	0.030638	5.6511e-07	0.99998	2.243e-05	0.010052	0.099486	0.0098945	0.00077879	0.11943	7.5062e-15	7.4807e-10	0.93591	0.064087	3.9974e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047313	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.0014	7.9622e-10	9.1194e-14
174.2026	7.174		0.97804	0.11		1.4021e-10	0.00014021	0.025988	0.0016871	-6.7942e-06	6.0578e-06	6.7483e-06	0.1	4.1344	0.030551	5.685e-07	0.99998	2.243e-05	0.010052	0.099485	0.0098944	0.00077965	0.11943	7.5062e-15	7.4807e-10	0.93591	0.064087	3.9906e-06	8.999	0.001032	4.5078e-12	7.5062e-12	0.0047322	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.0238	7.9622e-10	9.2184e-14
175.2026	7.174		0.97804	0.11		1.4037e-10	0.00014037	0.026017	0.001689	-6.7979e-06	6.0958e-06	6.7523e-06	0.1	4.1503	0.030465	5.7189e-07	0.99998	2.243e-05	0.010052	0.099484	0.0098943	0.00078051	0.11943	7.5062e-15	7.4807e-10	0.93591	0.064087	3.9985e-06	8.999	0.001032	4.5078e-12	7.5063e-12	0.0047331	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.0462	7.9621e-10	9.3179e-14
176.2026	7.174		0.97804	0.11		1.4052e-10	0.00014052	0.026046	0.0016909	-6.8021e-06	6.1331e-06	6.7567e-06	0.1	4.1663	0.03038	5.7527e-07	0.99998	2.243e-05	0.010052	0.099484	0.0098942	0.00078137	0.11943	7.5062e-15	7.4807e-10	0.93591	0.064087	3.9893e-06	8.999	0.001032	4.5078e-12	7.5063e-12	0.004734	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.0687	7.9621e-10	9.4181e-14
177.2026	7.1739		0.97804	0.11		1.4068e-10	0.00014068	0.026075	0.0016927	-6.8067e-06	6.1698e-06	6.7615e-06	0.1	4.1822	0.030294	5.7866e-07	0.99998	2.243e-05	0.010052	0.099483	0.0098941	0.00078224	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	4.0002e-06	8.999	0.001032	4.5078e-12	7.5063e-12	0.0047349	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.0911	7.962e-10	9.5188e-14
178.2026	7.1739		0.97804	0.11		1.4084e-10	0.00014084	0.026103	0.0016946	-6.8117e-06	6.2058e-06	6.7667e-06	0.1	4.1982	0.030209	5.8205e-07	0.99998	2.243e-05	0.010052	0.099483	0.009894	0.0007831	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	3.9873e-06	8.999	0.001032	4.5078e-12	7.5063e-12	0.0047359	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.1135	7.962e-10	9.6202e-14
179.2026	7.1739		0.97804	0.11		1.41e-10	0.000141	0.026132	0.0016965	-6.817e-06	6.2413e-06	6.7723e-06	0.1	4.2141	0.030124	5.8543e-07	0.99998	2.243e-05	0.010052	0.099482	0.0098939	0.00078397	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	4.0024e-06	8.999	0.001032	4.5078e-12	7.5063e-12	0.0047368	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.136	7.962e-10	9.7222e-14
180.2026	7.1738		0.97803	0.11		1.4116e-10	0.00014116	0.026161	0.0016984	-6.8215e-06	6.2737e-06	6.777e-06	0.1	4.2301	0.030039	5.8882e-07	0.99998	2.243e-05	0.010052	0.099482	0.0098938	0.00078484	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	3.9982e-06	8.999	0.001032	4.5078e-12	7.5064e-12	0.0047377	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.1584	7.9619e-10	9.8248e-14
181.2026	7.1738		0.97803	0.11		1.4132e-10	0.00014132	0.02619	0.0017002	-6.8292e-06	6.311e-06	6.7849e-06	0.1	4.246	0.029955	5.9221e-07	0.99998	2.243e-05	0.010052	0.099481	0.0098937	0.00078571	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	3.9944e-06	8.999	0.001032	4.5078e-12	7.5064e-12	0.0047386	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.1808	7.9619e-10	9.928e-14
182.2026	7.1738		0.97803	0.11		1.4148e-10	0.00014148	0.026219	0.0017021	-6.8352e-06	6.344e-06	6.7911e-06	0.1	4.262	0.029871	5.956e-07	0.99998	2.243e-05	0.010052	0.09948	0.0098936	0.00078658	0.11943	7.5063e-15	7.4807e-10	0.93591	0.064087	3.9958e-06	8.999	0.001032	4.5078e-12	7.5064e-12	0.0047396	0.99821	0.98241	0.017536	2.4339e-05	0.0002243	5.2032	7.9618e-10	1.0032e-13
